run_label,run_id,condition,spec_name,spec_version,rep,metric,value,unit,duration_s,timestamp
main_001,main_001__agent_education_system__cursor_agent__rep09,cursor_agent,agent_education_system,1.0.0,9,duplication_pct,5.432937,%,9.495,2026-06-01T09:32:42.626072+00:00
main_001,main_001__agent_education_system__cursor_agent__rep09,cursor_agent,agent_education_system,1.0.0,9,security_density,8.9021,per_kloc,9.495,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep00,claude_code,data_pipeline,1.0.0,0,hallucinations,0.0,count,22.474,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep00,claude_code,data_pipeline,1.0.0,0,correction_freq,0.0,per_kkey,22.474,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep00,claude_code,data_pipeline,1.0.0,0,complexity_mean,2.428571,cc,22.474,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep00,claude_code,data_pipeline,1.0.0,0,duplication_pct,0.0,%,22.474,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep00,claude_code,data_pipeline,1.0.0,0,security_density,0.0,per_kloc,22.474,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep01,claude_code,data_pipeline,1.0.0,1,hallucinations,0.0,count,60.12,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep01,claude_code,data_pipeline,1.0.0,1,correction_freq,0.0,per_kkey,60.12,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep01,claude_code,data_pipeline,1.0.0,1,complexity_mean,3.5,cc,60.12,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep01,claude_code,data_pipeline,1.0.0,1,duplication_pct,0.0,%,60.12,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep01,claude_code,data_pipeline,1.0.0,1,security_density,9.1324,per_kloc,60.12,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep02,claude_code,data_pipeline,1.0.0,2,hallucinations,0.0,count,19.666,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep02,claude_code,data_pipeline,1.0.0,2,correction_freq,0.0,per_kkey,19.666,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep02,claude_code,data_pipeline,1.0.0,2,complexity_mean,2.923077,cc,19.666,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep02,claude_code,data_pipeline,1.0.0,2,duplication_pct,0.0,%,19.666,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep02,claude_code,data_pipeline,1.0.0,2,security_density,4.5872,per_kloc,19.666,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep03,claude_code,data_pipeline,1.0.0,3,hallucinations,0.0,count,66.557,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep03,claude_code,data_pipeline,1.0.0,3,correction_freq,0.0,per_kkey,66.557,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep03,claude_code,data_pipeline,1.0.0,3,complexity_mean,3.307692,cc,66.557,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep03,claude_code,data_pipeline,1.0.0,3,duplication_pct,0.0,%,66.557,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep03,claude_code,data_pipeline,1.0.0,3,security_density,7.9365,per_kloc,66.557,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep04,claude_code,data_pipeline,1.0.0,4,hallucinations,0.0,count,76.731,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep04,claude_code,data_pipeline,1.0.0,4,correction_freq,0.0,per_kkey,76.731,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep04,claude_code,data_pipeline,1.0.0,4,complexity_mean,3.25,cc,76.731,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep04,claude_code,data_pipeline,1.0.0,4,duplication_pct,0.0,%,76.731,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep04,claude_code,data_pipeline,1.0.0,4,security_density,6.9444,per_kloc,76.731,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep05,claude_code,data_pipeline,1.0.0,5,hallucinations,0.0,count,39.644,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep05,claude_code,data_pipeline,1.0.0,5,correction_freq,0.0,per_kkey,39.644,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep05,claude_code,data_pipeline,1.0.0,5,complexity_mean,3.0,cc,39.644,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep05,claude_code,data_pipeline,1.0.0,5,duplication_pct,0.0,%,39.644,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep05,claude_code,data_pipeline,1.0.0,5,security_density,0.0,per_kloc,39.644,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep06,claude_code,data_pipeline,1.0.0,6,hallucinations,0.0,count,27.758,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep06,claude_code,data_pipeline,1.0.0,6,correction_freq,0.0,per_kkey,27.758,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep06,claude_code,data_pipeline,1.0.0,6,complexity_mean,3.3,cc,27.758,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep06,claude_code,data_pipeline,1.0.0,6,duplication_pct,0.0,%,27.758,2026-06-01T09:32:42.626072+00:00
